,Polarity,Sentiment,Subjectiivity,Tweet,X,y,NaiveBayes,SVM,RandomForest,LogisticRegression
  (0, 2078)	0.2169929239407521
  (0, 1201)	0.2938295687536322
  (0, 1035)	0.20811296690234868
  (0, 1018)	0.3444534979174968
  (0, 1839)	0.33980243531417353
  (0, 1987)	0.2696049310804181
  (0, 109)	0.37214496449176965
  (0, 1157)	0.24532269873277673
  (0, 992)	0.26360124557271963
  (0, 2189)	0.41940760960579476",Negative,Positive,Negative,Negative,Positive
50,0.16666666666666666,Positive,0.3333333333333333,in 1975 immigrants accounted for one in 12 inventors in america today it s one in 3 5 suggests putting a 100k min for h1b visas create a fund to train older tech workers to get marketable skills pic twitter com b2xzsh7gpi,"  (0, 2168)	0.14069742703543806
  (0, 2046)	0.1253670286501519
  (0, 374)	0.12377521238357
  (0, 2103)	0.0897416266370254
  (0, 1467)	0.1589526600666661
  (0, 999)	0.19350030081831276
  (0, 1963)	0.17265554829281826
  (0, 9)	0.27635911804339114
  (0, 125)	0.18550355116605796
  (0, 2004)	0.23104448799075875
  (0, 1572)	0.2878153553988257
  (0, 7)	0.3213080386076074
  (0, 1300)	0.3113930003285322
  (0, 452)	0.26257786392036153
  (0, 819)	0.33409074616856516
  (0, 2021)	0.2340580800704966
  (0, 1387)	0.33409074616856516
  (0, 1824)	0.23328530490530625",Positive,Positive,Positive,Positive,Positive
51,0.06000000000000001,Positive,0.4480000000000001,ask them to collect the resumes submitted to client by guys in opt visa and see how much fraud happens it is very open and so far no one impacted they steal all mid level jobs even from h1b as they pitch in very low create both unemployment and underemployment,"  (0, 2102)	0.06058375532306421
  (0, 170)	0.17200483842055608
  (0, 1221)	0.20921577447306317
  (0, 1092)	0.13138744148416437
  (0, 804)	0.18685377300249936
  (0, 886)	0.2386540883784695
  (0, 1167)	0.2303858527188737
  (0, 452)	0.23998569630354774
  (0, 1690)	0.24579707925934985
  (0, 1921)	0.2936627338721924
  (0, 363)	0.2739460657257263
  (0, 1405)	0.20170600374963102
  (0, 915)	0.2739460657257263
  (0, 1393)	0.2105051019120931
  (0, 740)	0.26813468276992414
  (0, 1013)	0.3053456188224312
  (0, 1893)	0.2990854975640069
  (0, 2060)	0.2585348391852501",Positive,Neutral,Neutral,Positive,Neutral
52,0.2,Positive,0.2,thanks a lot workers,"  (0, 2168)	0.36709613280275244
  (0, 1215)	0.6546800849170284
  (0, 1983)	0.6607831835740801",Positive,Positive,Positive,Positive,Positive
53,0.5,Positive,0.5,employers are experiencing more difficulty in getting approval for existing h1b visa holders,"  (0, 2102)	0.12991090464569952
  (0, 156)	0.50898579429779
  (0, 639)	0.36615361579802225
  (0, 958)	0.31265357595032844
  (0, 839)	0.3727289391030103
  (0, 695)	0.594398037594199",Positive,Positive,Positive,Positive,Positive
54,-0.05793650793650794,Negative,0.30555555555555564,mr weeks you already know why bernie is anti american pro mother russia he has shown rather consistently where with whom his loyalties lie this era will go down in history as the worst political scandal most treasonous episode ever bernie is in the middle of it all,"  (0, 1171)	0.21415799152348552
  (0, 1529)	0.24473040944025126
  (0, 127)	0.1181640788015338
  (0, 1717)	0.22831731921486192
  (0, 226)	0.44463220441992646
  (0, 1485)	0.23298039553745412
  (0, 954)	0.24140206369314093
  (0, 1291)	0.18923241072733968
  (0, 1324)	0.19811057164360993
  (0, 2142)	0.23556833477386313
  (0, 1109)	0.1451803206667413
  (0, 139)	0.21273243853293405
  (0, 1320)	0.25718592610380736
  (0, 1798)	0.25718592610380736
  (0, 669)	0.2625690526561921
  (0, 2178)	0.24473040944025126
  (0, 665)	0.24473040944025126",Negative,Positive,Positive,Positive,Positive
55,0.0,Neutral,0.0,comrades who are anti americanimperialism leave their marxist baggage at doormat of us embassy when they go for h1bvisa stamping yet comrade nambudiri has been clinging on to communistmanifesto for 2 decades of exile in california lolsalam,"  (0, 898)	0.18615699284849055
  (0, 285)	0.38707998211771205
  (0, 139)	0.3763095999563801
  (0, 1153)	0.3537843955416322
  (0, 632)	0.45494487645593223
  (0, 1874)	0.45494487645593223
  (0, 489)	0.36714120809609874",Neutral,Positive,Neutral,Neutral,Neutral
56,0.125,Positive,0.4125,the abused of all work visas h1b h4ead l1 ebs opt are so deep and thorough they foreigners can displace discriminate americanworkers in american soil totally unacceptable need to stop all those visa scams and give more power to scrutinize h1bworkers i140s,"  (0, 2102)	0.06525578915947598
  (0, 2165)	0.1343052537550255
  (0, 2103)	0.08834542004637655
  (0, 1339)	0.1647103544973907
  (0, 127)	0.14801184955630303
  (0, 903)	0.2028687610534606
  (0, 1117)	0.22143002606693718
  (0, 2013)	0.2888124090669552
  (0, 553)	0.2918303058222633
  (0, 130)	0.2950719480946461
  (0, 1900)	0.18085242121206133
  (0, 1405)	0.21726095357901068
  (0, 70)	0.28333750369102095
  (0, 496)	0.31115702176774945
  (0, 797)	0.21783275457376558
  (0, 548)	0.3065483259490593
  (0, 1738)	0.30237925346113276
  (0, 1504)	0.2918303058222633",Positive,Positive,Neutral,Neutral,Neutral
57,0.13636363636363635,Positive,0.4545454545454545,h1b visa time again time to call immigration attorney nelisse to ask about new i 129 fees h1b2017 h1b2018 h1battorney h1blawyer h1bvisa h1btransferpic twitter com f6tsbrtyzg,"  (0, 2102)	0.07790710632617259
  (0, 1999)	0.4222510448821174
  (0, 1001)	0.14911956299522294
  (0, 182)	0.25008718842961475
  (0, 1343)	0.26903904355331876
  (0, 170)	0.2211879927876454
  (0, 1344)	0.2052745485130514
  (0, 10)	0.26903904355331876
  (0, 755)	0.25673717947792657
  (0, 888)	0.26903904355331876
  (0, 889)	0.26903904355331876
  (0, 890)	0.26903904355331876
  (0, 893)	0.2682293751902049
  (0, 898)	0.1573753885193594
  (0, 897)	0.26903904355331876
  (0, 2046)	0.14734366328980147
  (0, 374)	0.14547280424075287",Positive,Positive,Positive,Negative,Positive
58,0.6,Positive,1.0,meaning the companies who sponsors employment visa or you did pay for your own h1b,"  (0, 2102)	0.10717090206878213
  (0, 383)	0.2926862775761447
  (0, 1444)	0.3432493512174634
  (0, 640)	0.3394873072626906
  (0, 1267)	0.5290735511309992
  (0, 1862)	0.5194808397934708
  (0, 538)	0.3464076014549993",Positive,Positive,Positive,Negative,Negative
59,0.0,Neutral,0.0,business marketing hr recruitment training india humanresources canada immigration uscis legalnews immigrationlaw greencard attorneys government itlaw eb5 h1b h1bvisa visas,"  (0, 1001)	0.12861662721567776
  (0, 898)	0.13573733232282428
  (0, 2103)	0.09097133375388752
  (0, 860)	0.23421043295789376
  (0, 291)	0.24140054386284726
  (0, 2080)	0.1774677417867952
  (0, 874)	0.22371865694168125
  (0, 607)	0.2405425691120842
  (0, 1004)	0.28014599807892065
  (0, 1035)	0.16804976368281738
  (0, 277)	0.2286597498555695
  (0, 1250)	0.33172540520314825
  (0, 973)	0.25923259977388147
  (0, 1622)	0.3204056221843789
  (0, 2023)	0.2510204152341027
  (0, 980)	0.3204056221843789
  (0, 183)	0.3156599409111209",Neutral,Positive,Neutral,Neutral,Neutral
60,0.5,Positive,0.5,i wish if there was a better way to know about the h1b application status uscis h1bvisa,"  (0, 898)	0.21421973503512293
  (0, 2135)	0.35215401877514235
  (0, 228)	0.37080430618967114
  (0, 2080)	0.2800783835388247
  (0, 1109)	0.29552855722748417
  (0, 2156)	0.5056619745912009
  (0, 147)	0.39125432191922493
  (0, 1888)	0.3435791214008367",Positive,Neutral,Neutral,Neutral,Neutral
61,0.4,Positive,0.5,i know several it workers with h1b visas from india that the usa would be proud to have as productive citizens,"  (0, 2168)	0.2726829768844115
  (0, 2103)	0.17392652031703373
  (0, 352)	0.38669179474278303
  (0, 2078)	0.3350005989718516
  (0, 1035)	0.3212914379877741
  (0, 1109)	0.35801443009696793
  (0, 1557)	0.6342200674316932",Positive,Positive,Positive,Positive,Positive
62,0.5,Positive,0.5,they get the most h1b l1 visa 5 x more than rest the world,"  (0, 2102)	0.1525667031049523
  (0, 2175)	0.49314006567346325
  (0, 1117)	0.5176988812887653
  (0, 1681)	0.6822932984015148",Positive,Positive,Positive,Neutral,Neutral
63,0.0,Neutral,1.0,eb 5 visa process step 8 i 829 final approval eb5visa h1bvisa greencard pnj5 hyattcentric hyatthotel sacramentoeb5project jagdevsinghpic twitter com aei4hlrv7i,"  (0, 2102)	0.0829426277858271
  (0, 898)	0.16754733795350846
  (0, 2046)	0.15686721272486306
  (0, 374)	0.1548754308058258
  (0, 156)	0.32496594031002046
  (0, 874)	0.27614706123710986
  (0, 768)	0.3794980515550873
  (0, 603)	0.29797269338221843
  (0, 610)	0.3569550163494651
  (0, 1533)	0.27264918052483783
  (0, 1896)	0.3539489888314552
  (0, 1480)	0.4180356247804318",Neutral,Neutral,Neutral,Positive,Neutral
64,0.0,Neutral,0.0,hi i m planning to travel to peru for trekking do i need to apply for a peruvian visa or the us visa would work i m an indian citizen on an h1b,"  (0, 2102)	0.19625262925485298
  (0, 2165)	0.20195724786768962
  (0, 1339)	0.247677949741857
  (0, 1036)	0.26558068691737585
  (0, 151)	0.3157111117196025
  (0, 939)	0.43883052792374594
  (0, 1473)	0.448969922963461
  (0, 2027)	0.40617695994556186
  (0, 351)	0.3605846012726212",Neutral,Neutral,Neutral,Positive,Neutral
65,0.0,Neutral,0.0,h1b visa twatter brigade and can t forget prince dopey alaweed,"  (0, 2102)	0.228154383347174
  (0, 798)	0.9736249675103196",Neutral,Positive,Positive,Positive,Positive
66,0.05,Positive,0.5,sobering news for h 1b applicants approvals are far from a walk in the park or as spanish speaking people say pan comida immigration h1b h1breform h4ead visas,"  (0, 1001)	0.17092433121975809
  (0, 2103)	0.12089583375544505
  (0, 1450)	0.22220988519775003
  (0, 19)	0.20753716772511657
  (0, 1345)	0.29069273425515846
  (0, 1732)	0.30932152146690584
  (0, 903)	0.277614708239742
  (0, 740)	0.3952238494620218
  (0, 146)	0.3517701869986066
  (0, 157)	0.38107391892497255
  (0, 1847)	0.4258012193017594",Positive,Neutral,Neutral,Neutral,Neutral
67,0.0,Neutral,1.0,10 key takeaways 1 uscis thoroughly understood the level of the abuse on work visas 2 someone explained the extent of h1b opt h4ead abuse the consequences on americans 3 opt should be for a yr not for 3 years 4 companies ve tax benefits when hiring opt so they reject,"  (0, 2165)	0.10237145579307624
  (0, 2103)	0.06733950467265302
  (0, 2096)	0.1882831504178736
  (0, 2080)	0.13136654519794136
  (0, 903)	0.15463259867600962
  (0, 5)	0.18502773063405387
  (0, 2193)	0.1386132163424354
  (0, 1956)	0.1793388081606961
  (0, 383)	0.1358408525875606
  (0, 69)	0.3254033193892458
  (0, 1167)	0.18914921389376782
  (0, 1405)	0.49680826660981714
  (0, 1101)	0.2336602442639843
  (0, 710)	0.2336602442639843
  (0, 721)	0.24555234656830047
  (0, 404)	0.2336602442639843
  (0, 129)	0.11938152624507967
  (0, 2199)	0.23048245331416503
  (0, 225)	0.1928576510970846
  (0, 951)	0.1639142140172537
  (0, 1641)	0.24555234656830047",Neutral,Positive,Neutral,Neutral,Neutral
68,-0.009374999999999968,Negative,0.4666666666666667,i agree with that we need mandatory e verify with major penalties for these companies also our immigration laws need to be fixed badly i don t believe we need these h1b visas or as many as there are we have a lot of our citizens coming out of college that can fill positions,"  (0, 569)	0.16105070931007476
  (0, 1001)	0.11644246610804117
  (0, 2103)	0.08236047451063248
  (0, 1339)	0.46065623818750434
  (0, 352)	0.18311249857888764
  (0, 1215)	0.23028220486852474
  (0, 372)	0.20585085332952183
  (0, 1234)	0.255525910929655
  (0, 383)	0.16614195681162844
  (0, 110)	0.23709447806912762
  (0, 1244)	0.285781261466084
  (0, 2097)	0.2618119981400295
  (0, 1141)	0.2263006205157729
  (0, 780)	0.290077741966185
  (0, 222)	0.24681660506181627
  (0, 377)	0.22267344446393955
  (0, 1494)	0.25960719911800484",Negative,Positive,Positive,Neutral,Positive
69,-0.125,Negative,0.125,breaking the h1b visa cap has been reached what are your alternative immigration options humanresources hr students foreign employmentpic twitter com jj4s9boxcn,"  (0, 2102)	0.08824251109111285
  (0, 1001)	0.16890223898724438
  (0, 2046)	0.16689074277281352
  (0, 374)	0.16477168960589955
  (0, 299)	0.2505314961265315
  (0, 1599)	0.34954816443529707
  (0, 1913)	0.2832645510712768
  (0, 795)	0.22829888670843254
  (0, 973)	0.34043006311205476
  (0, 980)	0.4207638478988668
  (0, 123)	0.4356292407964258
  (0, 1407)	0.32964563822257986",Negative,Positive,Positive,Positive,Positive
70,0.25833333333333336,Positive,0.44166666666666665,please scrutinise labor request before issuing clearance to foreign tech workers most of labor requests are fraudulent to bring cheap workers into this country using h1b visa,"  (0, 2168)	0.32929342179615384
  (0, 2102)	0.07757036718348746
  (0, 1963)	0.20204469082122262
  (0, 440)	0.2015885752570787
  (0, 1665)	0.2569274689575695
  (0, 795)	0.20068817456100324
  (0, 257)	0.2556274802246795
  (0, 336)	0.2326535729031615
  (0, 1123)	0.4198912693143293
  (0, 1084)	0.3368068102655633
  (0, 1666)	0.3399590990803437
  (0, 806)	0.31887619436642767
  (0, 2086)	0.26707000303400696",Positive,Positive,Positive,Positive,Positive
71,0.45,Positive,0.6,is that why americans in your district sent you to washington to get robbed of their jobs their children and grandchildren s jobs and livelihoods to cheap fraud indians on h1b and h4ead visas who practice the most virulent form of nepotism and deny jobs to us citizens,"  (0, 2103)	0.09157894788957466
  (0, 352)	0.20360798143678624
  (0, 800)	0.29111618743085177
  (0, 1092)	0.44009818395201405
  (0, 1037)	0.1837833265834531
  (0, 903)	0.21029395397276662
  (0, 804)	0.20862979808435034
  (0, 336)	0.20288247542561055
  (0, 129)	0.16235394994546093
  (0, 557)	0.32254566979233806
  (0, 1776)	0.29938322264946904
  (0, 2129)	0.3177682912480155
  (0, 342)	0.26795374028798274
  (0, 1507)	0.34093073839088456",Positive,Positive,Positive,Positive,Positive
72,0.5625,Positive,0.8125,this is wonderful uplifting news so glad to hear it please let your dear mother know we continue to keep her in our prayers she is remarkable such a warrior,"  (0, 1163)	0.28482879797729355
  (0, 1345)	0.2784896747004949
  (0, 417)	0.35412049157919845
  (0, 1109)	0.23840808485735202
  (0, 1320)	0.42233826053753576
  (0, 846)	0.43117817001014797
  (0, 929)	0.36507672608392744
  (0, 485)	0.4018844148645835",Positive,Positive,Positive,Positive,Positive
73,-0.1491666666666667,Negative,0.4679166666666667,donald trump has long been a criminal has been intimately involved in criminal deeds these illegal actions were no secret but some people wanted a white male criminal in the oval office thus entire debacle stinks to high heaven impeachtrumpnow,"  (0, 940)	0.14939636711325363
  (0, 1450)	0.12238561927316402
  (0, 2033)	0.12178068227122174
  (0, 1201)	0.17366330046766817
  (0, 992)	0.15579733009079913
  (0, 571)	0.2176758046784818
  (0, 458)	0.6837031088228432
  (0, 1075)	0.22239357355541772
  (0, 83)	0.2279010362742811
  (0, 1755)	0.24788420727822766
  (0, 2122)	0.21166500177646067
  (0, 2148)	0.16167384302463753
  (0, 1239)	0.23451677617824448
  (0, 1379)	0.2199503714353969
  (0, 659)	0.2035837698694717",Negative,Positive,Positive,Positive,Positive
74,0.375,Positive,0.375,if your intention is to study and go back then us ranks best in the world h1b is lottery based and green card takes 150 yrs for indians ppl with no visas law breakers get faster gc support from media politicians think wisely,"  (0, 2103)	0.0787648075943597
  (0, 1217)	0.17511823243352742
  (0, 2175)	0.18805191043597974
  (0, 873)	0.16258480442738213
  (0, 303)	0.1801464576730483
  (0, 1037)	0.15806753288814496
  (0, 1987)	0.18849257657872498
  (0, 1056)	0.29322616858123995
  (0, 1915)	0.2601827901913573
  (0, 227)	0.21379074993490663
  (0, 212)	0.18160451678905015
  (0, 1947)	0.2526109893503729
  (0, 15)	0.24827335211625715
  (0, 2200)	0.24255603085596297
  (0, 1505)	0.23916271430400193
  (0, 1140)	0.2034287147461323
  (0, 743)	0.29322616858123995
  (0, 832)	0.19220953431333182
  (0, 1933)	0.2034287147461323
  (0, 1270)	0.25497526100982043
  (0, 1486)	0.2526109893503729",Positive,Positive,Positive,Positive,Positive
75,-0.125,Negative,0.35,we haven t had an attorney general since sally yates was forced out,"  (0, 182)	0.37718306537830665
  (0, 793)	0.4973789183818449
  (0, 922)	0.5444659938051611
  (0, 835)	0.5602712988641202",Negative,Positive,Positive,Positive,Positive
76,0.275,Positive,0.5,our program sponsors cap exempt h1b visas on a rolling basis provides free office space in nyc for graduating international students w innovative startups that will create jobs in u s economic opportunities for americans inclusion merit immigration americandream at medgar evers college,"  (0, 1001)	0.1034010512085301
  (0, 2103)	0.0731362013110494
  (0, 299)	0.1533740477074761
  (0, 1092)	0.11715614457940259
  (0, 372)	0.18279580755955505
  (0, 1061)	0.20012273686077253
  (0, 1913)	0.17341304962271326
  (0, 1542)	0.15139236786852492
  (0, 807)	0.1913898567892184
  (0, 452)	0.2139915247266287
  (0, 1862)	0.26185450693367696
  (0, 129)	0.12965808671631399
  (0, 1379)	0.24158988642623533
  (0, 692)	0.25032276649778945
  (0, 215)	0.26185450693367696
  (0, 1562)	0.25758938687943983
  (0, 1845)	0.27227195431581264
  (0, 1361)	0.1877041357661833
  (0, 867)	0.2666899012447438
